Theme,date,date_name,geography_code,geography_name,geography_type,variable_code,variable_name,measures_code,measures_name,value
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2010-09-01,Oct 2009-Sep 2010,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,13.1
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,218300
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,45.2
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,752800
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,25.5
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,425600
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,12.1
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,544100
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,47.4
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,2135400
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,28.7
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,1293000
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,12.9
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,433600
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,45.1
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,1518300
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,26.5
qualifications,2010-12-01,Jan 2010-Dec 2010,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,890600
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2011-03-01,Apr 2010-Mar 2011,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2011-06-01,Jul 2010-Jun 2011,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2011-09-01,Oct 2010-Sep 2011,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,12.4
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,204600
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,46.3
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,766400
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,26.4
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,436800
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,12.1
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,541700
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,47.9
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,2144700
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,28.8
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,1291100
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,12.1
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,405500
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,45.6
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,1525800
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,27.2
qualifications,2011-12-01,Jan 2011-Dec 2011,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,911400
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2012-03-01,Apr 2011-Mar 2012,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000002,North West,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000003,Yorkshire and The Humber,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000003,Yorkshire and The Humber,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2012-06-01,Jul 2011-Jun 2012,E12000003,Yorkshire and The Humber,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2012-09-01,Oct 2011-Sep 2012,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2012-09-01,Oct 2011-Sep 2012,E12000001,North East,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2012-09-01,Oct 2011-Sep 2012,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
qualifications,2012-09-01,Oct 2011-Sep 2012,E12000001,North East,regions,720,% with NVQ3+ - aged 16-64,21001,Numerator,NA
qualifications,2012-09-01,Oct 2011-Sep 2012,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,20599,Variable,NA
qualifications,2012-09-01,Oct 2011-Sep 2012,E12000001,North East,regions,290,% with NVQ4+ - aged 16-64,21001,Numerator,NA
qualifications,2012-09-01,Oct 2011-Sep 2012,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,20599,Variable,NA
qualifications,2012-09-01,Oct 2011-Sep 2012,E12000002,North West,regions,344,% with no qualifications (NVQ) - aged 16-64,21001,Numerator,NA
qualifications,2012-09-01,Oct 2011-Sep 2012,E12000002,North West,regions,720,% with NVQ3+ - aged 16-64,20599,Variable,NA
